"particip,surveyyear,age,ethnicit,gender,targend,adjectiv,value"
"19,1996,20,White,Women,men,scientifically-minded,1"
"19,1996,20,White,Women,men,secretive,1"
"19,1996,20,White,Women,men,straightforward,1"
"19,1996,20,White,Women,men,traditional,1"
"19,1996,20,White,Women,men,unaggressive,1"
"19,1996,20,White,Women,women,dependent,1"
"19,1996,20,White,Women,women,efficient,1"
"19,1996,20,White,Women,women,exotic,1"
"19,1996,20,White,Women,women,industrious,1"
"19,1996,20,White,Women,women,intelligent,1"
"19,1996,20,White,Women,women,loyal to family ties,1"
"19,1996,20,White,Women,women,neat,1"
"19,1996,20,White,Women,women,practical,1"
"19,1996,20,White,Women,women,quiet,1"
"19,1996,20,White,Women,women,reserved,1"
"19,1996,20,White,Women,women,scientifically-minded,1"
"19,1996,20,White,Women,women,shy,1"
"19,1996,20,White,Women,women,traditional,1"
"19,1996,20,White,Women,women,unaggressive,1"
"21,1996,19,White,Women,men,ambitious,1"
"21,1996,19,White,Women,men,athletic,1"
"21,1996,19,White,Women,men,conservative,1"
"21,1996,19,White,Women,men,cowardly,1"
"21,1996,19,White,Women,men,humorless,1"
"21,1996,19,White,Women,men,inhibited,1"
"21,1996,19,White,Women,men,intelligent,1"
"21,1996,19,White,Women,men,materialistic,1"
"21,1996,19,White,Women,men,neat,1"
"21,1996,19,White,Women,men,quiet,1"
"21,1996,19,White,Women,men,rude,1"
"21,1996,19,White,Women,men,scientifically-minded,1"
"21,1996,19,White,Women,men,secretive,1"
"21,1996,19,White,Women,men,shy,1"
"21,1996,19,White,Women,men,unaggressive,1"
"21,1996,19,White,Women,women,ambitious,1"
"21,1996,19,White,Women,women,artistic,1"
"21,1996,19,White,Women,women,attractive,1"
"21,1996,19,White,Women,women,conservative,1"
"21,1996,19,White,Women,women,courteous,1"
"21,1996,19,White,Women,women,inhibited,1"
"21,1996,19,White,Women,women,intelligent,1"
"21,1996,19,White,Women,women,loyal to family ties,1"
"21,1996,19,White,Women,women,materialistic,1"
"21,1996,19,White,Women,women,neat,1"
"21,1996,19,White,Women,women,practical,1"
"21,1996,19,White,Women,women,quiet,1"
"21,1996,19,White,Women,women,scientifically-minded,1"
"21,1996,19,White,Women,women,sensitive,1"
"21,1996,19,White,Women,women,sophisticated,1"
"21,1996,19,White,Women,women,witty,1"
"22,1996,18,White,Women,men,ambitious,1"
"22,1996,18,White,Women,men,conservative,1"
"22,1996,18,White,Women,men,efficient,1"
"22,1996,18,White,Women,men,honest,1"
"22,1996,18,White,Women,men,industrious,1"
"22,1996,18,White,Women,men,intelligent,1"
"22,1996,18,White,Women,men,loyal to family ties,1"
"22,1996,18,White,Women,men,meditative,1"
"22,1996,18,White,Women,men,methodical,1"
"22,1996,18,White,Women,men,nationalistic,1"
"22,1996,18,White,Women,men,neat,1"
"22,1996,18,White,Women,men,persistent,1"
"22,1996,18,White,Women,men,quiet,1"
"22,1996,18,White,Women,men,reserved,1"
"22,1996,18,White,Women,men,scientifically-minded,1"
"22,1996,18,White,Women,men,secretive,1"
"22,1996,18,White,Women,men,sensitive,1"
"22,1996,18,White,Women,men,shy,1"
"22,1996,18,White,Women,women,artistic,1"
"22,1996,18,White,Women,women,attractive,1"
"22,1996,18,White,Women,women,conservative,1"
"22,1996,18,White,Women,women,courteous,1"
"22,1996,18,White,Women,women,effeminate,1"
"22,1996,18,White,Women,women,efficient,1"
"22,1996,18,White,Women,women,faithful,1"
"22,1996,18,White,Women,women,humorless,1"
"22,1996,18,White,Women,women,intelligent,1"
"22,1996,18,White,Women,women,loyal to family ties,1"
"22,1996,18,White,Women,women,meditative,1"
"22,1996,18,White,Women,women,methodical,1"
"22,1996,18,White,Women,women,neat,1"
"22,1996,18,White,Women,women,quiet,1"
"22,1996,18,White,Women,women,reserved,1"
"22,1996,18,White,Women,women,secretive,1"
"22,1996,18,White,Women,women,sensitive,1"
"22,1996,18,White,Women,women,shy,1"
"22,1996,18,White,Women,women,traditional,1"
"22,1996,18,White,Women,women,unaggressive,1"
"23,1996,22,Black,Women,men,ambitious,1"
"23,1996,22,Black,Women,men,artistic,1"
"23,1996,22,Black,Women,men,athletic,1"
"23,1996,22,Black,Women,men,conservative,1"
"23,1996,22,Black,Women,men,efficient,1"
"23,1996,22,Black,Women,men,generous,1"
"23,1996,22,Black,Women,men,honest,1"
"23,1996,22,Black,Women,men,industrious,1"
"23,1996,22,Black,Women,men,intelligent,1"
"23,1996,22,Black,Women,men,loyal to family ties,1"
"23,1996,22,Black,Women,men,neat,1"
"23,1996,22,Black,Women,men,progressive,1"
"23,1996,22,Black,Women,men,quiet,1"
"23,1996,22,Black,Women,men,reserved,1"
"23,1996,22,Black,Women,men,scientifically-minded,1"
"23,1996,22,Black,Women,men,secretive,1"
"23,1996,22,Black,Women,men,shy,1"
"23,1996,22,Black,Women,men,traditional,1"
"23,1996,22,Black,Women,women,ambitious,1"
"23,1996,22,Black,Women,women,athletic,1"
"23,1996,22,Black,Women,women,attractive,1"
"23,1996,22,Black,Women,women,courteous,1"
"23,1996,22,Black,Women,women,efficient,1"
"23,1996,22,Black,Women,women,faithful,1"
"23,1996,22,Black,Women,women,intelligent,1"
"23,1996,22,Black,Women,women,loyal to family ties,1"
"23,1996,22,Black,Women,women,neat,1"
"23,1996,22,Black,Women,women,quiet,1"
"23,1996,22,Black,Women,women,reserved,1"
"23,1996,22,Black,Women,women,scientifically-minded,1"
"23,1996,22,Black,Women,women,secretive,1"
"23,1996,22,Black,Women,women,shy,1"
"23,1996,22,Black,Women,women,submissive,1"
"23,1996,22,Black,Women,women,traditional,1"
"23,1996,22,Black,Women,women,unaggressive,1"
"25,1996,18,White,Women,men,ambitious,1"
"25,1996,18,White,Women,men,conceited,1"
"25,1996,18,White,Women,men,conservative,1"
"25,1996,18,White,Women,men,conventional,1"
"25,1996,18,White,Women,men,courteous,1"
"25,1996,18,White,Women,men,efficient,1"
"25,1996,18,White,Women,men,faithful,1"
"25,1996,18,White,Women,men,honest,1"
"25,1996,18,White,Women,men,industrious,1"
"25,1996,18,White,Women,men,inhibited,1"
"25,1996,18,White,Women,men,intelligent,1"
"25,1996,18,White,Women,men,loyal to family ties,1"
"25,1996,18,White,Women,men,materialistic,1"
"25,1996,18,White,Women,men,meditative,1"
"25,1996,18,White,Women,men,methodical,1"
"25,1996,18,White,Women,men,nationalistic,1"
"25,1996,18,White,Women,men,neat,1"
"25,1996,18,White,Women,men,persistent,1"
"25,1996,18,White,Women,men,practical,1"
"25,1996,18,White,Women,men,progressive,1"
"25,1996,18,White,Women,men,quick-tempered,1"
"25,1996,18,White,Women,men,quiet,1"
"25,1996,18,White,Women,men,religious,1"
"25,1996,18,White,Women,men,reserved,1"
"25,1996,18,White,Women,men,revengeful,1"
"25,1996,18,White,Women,men,scientifically-minded,1"
"25,1996,18,White,Women,men,sophisticated,1"
"25,1996,18,White,Women,men,traditional,1"
"25,1996,18,White,Women,men,unaggressive,1"
"25,1996,18,White,Women,women,attractive,1"
"25,1996,18,White,Women,women,conservative,1"
"25,1996,18,White,Women,women,conventional,1"
"25,1996,18,White,Women,women,courteous,1"
"25,1996,18,White,Women,women,cowardly,1"
"25,1996,18,White,Women,women,dependent,1"
"25,1996,18,White,Women,women,effeminate,1"
"25,1996,18,White,Women,women,efficient,1"
"25,1996,18,White,Women,women,evasive,1"
"25,1996,18,White,Women,women,exotic,1"
"25,1996,18,White,Women,women,faithful,1"
"25,1996,18,White,Women,women,honest,1"
"25,1996,18,White,Women,women,inhibited,1"
"25,1996,18,White,Women,women,intelligent,1"
"25,1996,18,White,Women,women,loyal to family ties,1"
"25,1996,18,White,Women,women,meditative,1"
"25,1996,18,White,Women,women,neat,1"
"25,1996,18,White,Women,women,nurturant,1"
"25,1996,18,White,Women,women,practical,1"
"25,1996,18,White,Women,women,quiet,1"
"25,1996,18,White,Women,women,religious,1"
"25,1996,18,White,Women,women,reserved,1"
"25,1996,18,White,Women,women,secretive,1"
"25,1996,18,White,Women,women,shy,1"
"25,1996,18,White,Women,women,superstitious,1"
"25,1996,18,White,Women,women,traditional,1"
"25,1996,18,White,Women,women,unaggressive,1"
"26,1996,18,White,Women,men,ambitious,1"
"26,1996,18,White,Women,men,bad drivers,1"
"26,1996,18,White,Women,men,conservative,1"
"26,1996,18,White,Women,men,conventional,1"
"26,1996,18,White,Women,men,courteous,1"
"26,1996,18,White,Women,men,cowardly,1"
"26,1996,18,White,Women,men,efficient,1"
"26,1996,18,White,Women,men,happy-go-lucky,1"
"26,1996,18,White,Women,men,humorless,1"
"26,1996,18,White,Women,men,industrious,1"
"26,1996,18,White,Women,men,inhibited,1"
"26,1996,18,White,Women,men,intelligent,1"
"26,1996,18,White,Women,men,love cameras,1"
"26,1996,18,White,Women,men,loyal to family ties,1"
"26,1996,18,White,Women,men,materialistic,1"
"26,1996,18,White,Women,men,methodical,1"
"26,1996,18,White,Women,men,neat,1"
"26,1996,18,White,Women,men,practical,1"
"26,1996,18,White,Women,men,quiet,1"
"26,1996,18,White,Women,men,reserved,1"
"26,1996,18,White,Women,men,scientifically-minded,1"
"26,1996,18,White,Women,men,shy,1"
"26,1996,18,White,Women,men,tradition-loving,1"
"26,1996,18,White,Women,men,unaggressive,1"
"26,1996,18,White,Women,women,bad drivers,1"
"26,1996,18,White,Women,women,courteous,1"
"26,1996,18,White,Women,women,efficent,1"
"26,1996,18,White,Women,women,faithful,1"
"26,1996,18,White,Women,women,humorless,1"
"26,1996,18,White,Women,women,industrious,1"
"26,1996,18,White,Women,women,intelligent,1"
"26,1996,18,White,Women,women,love cameras,1"
"26,1996,18,White,Women,women,materialistic,1"
"26,1996,18,White,Women,women,methodical,1"
"26,1996,18,White,Women,women,neat,1"
"26,1996,18,White,Women,women,progressive,1"
"26,1996,18,White,Women,women,quiet,1"
"26,1996,18,White,Women,women,scientifically-minded,1"
"26,1996,18,White,Women,women,secretive,1"
"26,1996,18,White,Women,women,shy,1"
"26,1996,18,White,Women,women,unaggressive,1"
"27,1996,19,White,Women,men,conservative,1"
"27,1996,19,White,Women,men,conventional,1"
"27,1996,19,White,Women,men,efficient,1"
"27,1996,19,White,Women,men,intelligent,1"
"27,1996,19,White,Women,men,loyal to family ties,1"
"27,1996,19,White,Women,men,neat,1"
"27,1996,19,White,Women,men,quiet,1"
"27,1996,19,White,Women,men,religious,1"
"27,1996,19,White,Women,men,scientifically minded,1"
"27,1996,19,White,Women,men,shy,1"
"27,1996,19,White,Women,men,tradition loving,1"
"27,1996,19,White,Women,women,conservative,1"
"27,1996,19,White,Women,women,conventional,1"
"27,1996,19,White,Women,women,dependent,1"
"27,1996,19,White,Women,women,intelligent,1"
"27,1996,19,White,Women,women,loyal to family ties,1"
"27,1996,19,White,Women,women,quiet,1"
"27,1996,19,White,Women,women,religious,1"
"27,1996,19,White,Women,women,secretive,1"
"27,1996,19,White,Women,women,shy,1"
"27,1996,19,White,Women,women,traditional,1"
"28,1996,19,White,Men,men,ambitious,1"
"28,1996,19,White,Men,men,effeminate,1"
"28,1996,19,White,Men,men,efficient,1"
"28,1996,19,White,Men,men,individualistic,1"
"28,1996,19,White,Men,men,industrious,1"
"28,1996,19,White,Men,men,intelligent,1"
"28,1996,19,White,Men,men,methodical,1"
"28,1996,19,White,Men,men,persistent,1"
"28,1996,19,White,Men,men,practical,1"
"28,1996,19,White,Men,men,reserved,1"
"28,1996,19,White,Men,men,scientifically-minded,1"
"28,1996,19,White,Men,men,secretive,1"
"28,1996,19,White,Men,men,shrewd,1"
"28,1996,19,White,Men,women,effeminate,1"
"28,1996,19,White,Men,women,efficient,1"
"28,1996,19,White,Men,women,humorless,1"
"28,1996,19,White,Men,women,intelligent,1"
"28,1996,19,White,Men,women,methodical,1"
"28,1996,19,White,Men,women,quiet,1"
"28,1996,19,White,Men,women,reserved,1"
"28,1996,19,White,Men,women,scientifically-minded,1"
"29,1996,19,White,Men,men,ambitious,1"
"29,1996,19,White,Men,men,efficient,1"
"29,1996,19,White,Men,men,faithful,1"
"29,1996,19,White,Men,men,gregarious,1"
"29,1996,19,White,Men,men,humorless,1"
"29,1996,19,White,Men,men,industrious,1"
"29,1996,19,White,Men,men,inhibited,1"
"29,1996,19,White,Men,men,intelligent,1"
"29,1996,19,White,Men,men,loyal to family ties,1"
"29,1996,19,White,Men,men,materialistic,1"
"29,1996,19,White,Men,men,nationalistic,1"
"29,1996,19,White,Men,men,persistent,1"
"29,1996,19,White,Men,men,practical,1"
"29,1996,19,White,Men,men,quiet,1"
"29,1996,19,White,Men,men,reserved,1"
"29,1996,19,White,Men,men,scientifically-minded,1"
"29,1996,19,White,Men,men,secretive,1"
"29,1996,19,White,Men,men,shy,1"
"29,1996,19,White,Men,men,suspicious,1"
"29,1996,19,White,Men,men,traditional,1"
"29,1996,19,White,Men,women,bad drivers,1"
"29,1996,19,White,Men,women,courteous,1"
"29,1996,19,White,Men,women,efficient,1"
"29,1996,19,White,Men,women,gregarious,1"
"29,1996,19,White,Men,women,intelligent,1"
"29,1996,19,White,Men,women,practical,1"
"29,1996,19,White,Men,women,quiet,1"
"29,1996,19,White,Men,women,reserved,1"
"29,1996,19,White,Men,women,scientifically-minded,1"
"29,1996,19,White,Men,women,shy,1"
"29,1996,19,White,Men,women,sophisticated,1"
"29,1996,19,White,Men,women,traditional,1"
"30,1996,22,White,Men,men,ambitious,1"
"30,1996,22,White,Men,men,industrious,1"
"30,1996,22,White,Men,men,intelligent,1"
"30,1996,22,White,Men,men,progressive,1"
"30,1996,22,White,Men,men,quiet,1"
"30,1996,22,White,Men,men,reserved,1"
"30,1996,22,White,Men,men,scientifically-minded,1"
"30,1996,22,White,Men,men,shy,1"
"30,1996,22,White,Men,women,ambitious,1"
"30,1996,22,White,Men,women,efficient,1"
"30,1996,22,White,Men,women,exotic,1"
"30,1996,22,White,Men,women,industrious,1"
"30,1996,22,White,Men,women,intelligent,1"
"30,1996,22,White,Men,women,neat,1"
"30,1996,22,White,Men,women,progressive,1"
"30,1996,22,White,Men,women,quiet,1"
"30,1996,22,White,Men,women,secretive,1"
"30,1996,22,White,Men,women,sensitive,1"
"30,1996,22,White,Men,women,shy,1"
"31,1996,20,White,Women,men,ambitious,1"
"31,1996,20,White,Women,men,artistic,1"
"31,1996,20,White,Women,men,conceited,1"
"31,1996,20,White,Women,men,conservative,1"
"31,1996,20,White,Women,men,conventional,1"
"31,1996,20,White,Women,men,faithful,1"
"31,1996,20,White,Women,men,honest,1"
"31,1996,20,White,Women,men,humorless,1"
"31,1996,20,White,Women,men,imitative,1"
"31,1996,20,White,Women,men,individualistic,1"
"31,1996,20,White,Women,men,intelligent,1"
"31,1996,20,White,Women,men,loyal to family ties,1"
"31,1996,20,White,Women,men,meditative,1"
"31,1996,20,White,Women,men,nationalistic,1"
"31,1996,20,White,Women,men,neat,1"
"31,1996,20,White,Women,men,quick-tempered,1"
"31,1996,20,White,Women,men,quiet,1"
"31,1996,20,White,Women,men,reserved,1"
"31,1996,20,White,Women,men,scientifically-minded,1"
"31,1996,20,White,Women,men,sensitive,1"
"31,1996,20,White,Women,men,shrewd,1"
"31,1996,20,White,Women,men,shy,1"
"31,1996,20,White,Women,men,sophisticated,1"
"31,1996,20,White,Women,men,straightforward,1"
"31,1996,20,White,Women,women,ambitious,1"
"31,1996,20,White,Women,women,artistic,1"
"31,1996,20,White,Women,women,conceited,1"
"31,1996,20,White,Women,women,conservative,1"
"31,1996,20,White,Women,women,conventional,1"
"31,1996,20,White,Women,women,efficient,1"
"31,1996,20,White,Women,women,honest,1"
"31,1996,20,White,Women,women,imitative,1"
"31,1996,20,White,Women,women,individualistic,1"
"31,1996,20,White,Women,women,intelligent,1"
"31,1996,20,White,Women,women,materialistic,1"
"31,1996,20,White,Women,women,persistent,1"
"31,1996,20,White,Women,women,quiet,1"
"31,1996,20,White,Women,women,reserved,1"
"31,1996,20,White,Women,women,scientifically-minded,1"
"31,1996,20,White,Women,women,shrewd,1"
"31,1996,20,White,Women,women,shy,1"
"31,1996,20,White,Women,women,sophisticated,1"
"31,1996,20,White,Women,women,traditional,1"
"32,1996,19,White,Women,men,ambitious,1"
"32,1996,19,White,Women,men,asexual,1"
"32,1996,19,White,Women,men,conservative,1"
"32,1996,19,White,Women,men,courteous,1"
"32,1996,19,White,Women,men,cowardly,1"
"32,1996,19,White,Women,men,efficient,1"
"32,1996,19,White,Women,men,faithful,1"
"32,1996,19,White,Women,men,humorless,1"
"32,1996,19,White,Women,men,industrious,1"
"32,1996,19,White,Women,men,inhibited,1"
"32,1996,19,White,Women,men,intelligent,1"
"32,1996,19,White,Women,men,loyal to family ties,1"
"32,1996,19,White,Women,men,materialistic,1"
"32,1996,19,White,Women,men,methodical,1"
"32,1996,19,White,Women,men,nationalistic,1"
"32,1996,19,White,Women,men,neat,1"
"32,1996,19,White,Women,men,quiet,1"
"32,1996,19,White,Women,men,reserved,1"
"32,1996,19,White,Women,men,scientifically-minded,1"
"32,1996,19,White,Women,men,shrewd,1"
"32,1996,19,White,Women,men,shy,1"
"32,1996,19,White,Women,men,traditional,1"
"32,1996,19,White,Women,women,conventional,1"
"32,1996,19,White,Women,women,courteous,1"
"32,1996,19,White,Women,women,dependent,1"
"32,1996,19,White,Women,women,exotic,1"
"32,1996,19,White,Women,women,faithful,1"
"32,1996,19,White,Women,women,inhibited,1"
"32,1996,19,White,Women,women,loyal to family ties,1"
"32,1996,19,White,Women,women,materialistic,1"
"32,1996,19,White,Women,women,nationalistic,1"
"32,1996,19,White,Women,women,neat,1"
"32,1996,19,White,Women,women,quiet,1"
"32,1996,19,White,Women,women,reserved,1"
"32,1996,19,White,Women,women,sensitive,1"
"32,1996,19,White,Women,women,shy,1"
"32,1996,19,White,Women,women,suggestible,1"
"32,1996,19,White,Women,women,traditional,1"
"33,1996,19,White,Women,men,ambitious,1"
"33,1996,19,White,Women,men,industrious,1"
"33,1996,19,White,Women,men,intelligent,1"
"33,1996,19,White,Women,men,loyal to family ties,1"
"33,1996,19,White,Women,men,neat,1"
"33,1996,19,White,Women,men,practical,1"
"33,1996,19,White,Women,men,quiet,1"
"33,1996,19,White,Women,men,scientifically-minded,1"
"33,1996,19,White,Women,men,unaggressive,1"
"33,1996,19,White,Women,women,artistic,1"
"33,1996,19,White,Women,women,exotic,1"
"33,1996,19,White,Women,women,quiet,1"
"33,1996,19,White,Women,women,shy,1"
"33,1996,19,White,Women,women,sophisticated,1"
"34,1996,19,Latinx,3,men,ambitious,1"
"34,1996,19,Latinx,3,men,arrogant,1"
"34,1996,19,Latinx,3,men,conceited,1"
"34,1996,19,Latinx,3,men,conservative,1"
"34,1996,19,Latinx,3,men,honest,1"
"34,1996,19,Latinx,3,men,industrious,1"
"34,1996,19,Latinx,3,men,inhibited,1"
"34,1996,19,Latinx,3,men,intelligent,1"
"34,1996,19,Latinx,3,men,loyal to family ties,1"
"34,1996,19,Latinx,3,men,nationalistic,1"
"34,1996,19,Latinx,3,men,neat,1"
"34,1996,19,Latinx,3,men,persistent,1"
"34,1996,19,Latinx,3,men,reserved,1"
"34,1996,19,Latinx,3,men,scientifically-minded,1"
"34,1996,19,Latinx,3,men,shrewd,1"
"34,1996,19,Latinx,3,men,straightforward,1"
"34,1996,19,Latinx,3,men,traditional,1"
"34,1996,19,Latinx,3,women,conservative,1"
"34,1996,19,Latinx,3,women,dependent,1"
"34,1996,19,Latinx,3,women,efficient,1"
"34,1996,19,Latinx,3,women,honest,1"
"34,1996,19,Latinx,3,women,industrious,1"
"34,1996,19,Latinx,3,women,loyal to family ties,1"
"34,1996,19,Latinx,3,women,neat,1"
"34,1996,19,Latinx,3,women,quiet,1"
"34,1996,19,Latinx,3,women,reserved,1"
"34,1996,19,Latinx,3,women,shy,1"
"34,1996,19,Latinx,3,women,traditional,1"
"34,1996,19,Latinx,3,women,unaggressive,1"
"35,1996,19,White,Women,men,ambitious,1"
"35,1996,19,White,Women,men,conservative,1"
"35,1996,19,White,Women,men,conventional,1"
"35,1996,19,White,Women,men,efficient,1"
"35,1996,19,White,Women,men,impulsive,1"
"35,1996,19,White,Women,men,industrious,1"
"35,1996,19,White,Women,men,intelligent,1"
"35,1996,19,White,Women,men,loyal to family ties,1"
"35,1996,19,White,Women,men,methodical,1"
"35,1996,19,White,Women,men,nationalistic,1"
"35,1996,19,White,Women,men,neat,1"
"35,1996,19,White,Women,men,progressive,1"
"35,1996,19,White,Women,men,quiet,1"
"35,1996,19,White,Women,men,religious,1"
"35,1996,19,White,Women,men,reserved,1"
"35,1996,19,White,Women,men,scientifically-minded,1"
"35,1996,19,White,Women,men,shy,1"
"35,1996,19,White,Women,men,sophisticated,1"
"35,1996,19,White,Women,women,artistic,1"
"35,1996,19,White,Women,women,conservative,1"
